id;time;subscriber;aprefix;destination;invoice group;prefix;pbx;direction;volume/time(secs);price;free;forward;servingnetwork;reason;billed;zone
966272446;03-06-2019 09:02;46840836384;Sweden;47977113XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
966272984;03-06-2019 09:04;46840836384;Sweden;47479158XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
966273252;03-06-2019 09:05;46840836388;Sweden;467294400XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
966273726;03-06-2019 09:07;46840836384;Sweden;467044848XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
966274210;03-06-2019 09:08;46840836388;Sweden;4623423923XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
966274289;03-06-2019 09:09;46840836388;Sweden;4623423923XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
966274382;03-06-2019 09:09;46840836384;Sweden;467652698XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
966274580;03-06-2019 09:10;46840836388;Sweden;4445888855XX;Udland;United Kingdom;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Europa 1
966275094;03-06-2019 09:12;46840836388;Sweden;4651426277XX;Udland;Sweden;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
966275195;03-06-2019 09:12;46840836384;Sweden;467086305XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
966275212;03-06-2019 09:12;46840836388;Sweden;51426277XX;Udland;Peru;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Øvrige Verden 3
966275391;03-06-2019 09:13;46840836384;Sweden;467037849XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
966275621;03-06-2019 09:14;46840836384;Sweden;467054324XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
966276187;03-06-2019 09:16;46840836388;Sweden;447033003XX;Udland;United Kingdom - Personal;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;United Kingdom - Personal
966276293;03-06-2019 09:16;46840836388;Sweden;447033003XX;Udland;United Kingdom - Personal;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;United Kingdom - Personal
966277032;03-06-2019 09:19;46840836388;Sweden;467350107XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
